F:\Uni\Simulations\SwarmSimulation
37,0,0,0,0,0[-0.000941833553403351 -0.000387482639680808;-0.000945910150823108 -0.000320686663136116;-0.000946628409866928 -0.000301047891639085],[1.83179857474905e-06 0;1.83179857474905e-06 0;1.83179857474905e-06 0]
2468,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
2483,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
2495,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
2507,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
2523,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
2564,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
2575,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
2587,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
2598,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
2614,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
2627,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
2886,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
3014,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
3029,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
3045,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
3060,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
3073,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
3096,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
3123,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
3137,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
3159,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
3172,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
3183,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
3203,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
3215,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
3233,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
3245,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
3256,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
3267,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
3279,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
3295,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
3306,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
3316,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
3327,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
3338,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
3349,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
3359,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
3369,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
3382,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
3393,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
3406,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
3417,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
3434,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
3444,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
3465,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
3475,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
3496,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
3524,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
3535,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
3546,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
3556,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
3574,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
3586,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
3603,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
3617,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
3634,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
3645,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
3665,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
3675,1,0,0,0,0[-0.000839745475677115 -0.000387482639680808;-0.000838898639259757 -0.000320686663136116;-0.000839616898303577 -0.000301047891639085],[0 0;0 0;0 0]
